Manufacturer,Model,Engine size,Fuel type,Price,is_Premium_Brand,Premium_Fuel_Type
BMW,Z4,2.4,Petrol,1990,1,0
BMW,Z4,2.0,Petrol,7216,1,0
VW,Passat,1.8,Diesel,5292,0,0
BMW,X3,2.4,Diesel,45841,1,0
Toyota,Yaris,1.2,Hybrid,24004,0,1
Ford,Focus,1.8,Diesel,5612,0,0
Toyota,Prius,1.8,Hybrid,24157,0,1
VW,Golf,2.0,Petrol,1930,0,0
VW,Polo,2.0,Petrol,6654,0,0
Ford,Fiesta,1.2,Petrol,6443,0,0
Porsche,Cayenne,3.0,Petrol,45594,1,0
VW,Polo,2.0,Petrol,6905,0,0
Toyota,RAV4,2.0,Petrol,21536,0,0
Ford,Focus,1.8,Petrol,17260,0,0
VW,Golf,1.6,Diesel,22826,0,0
VW,Polo,1.2,Petrol,863,0,0
VW,Golf,1.4,Petrol,2145,0,0
VW,Polo,1.6,Petrol,4469,0,0
Ford,Mondeo,1.4,Diesel,5685,0,0
BMW,M5,4.0,Petrol,77402,1,0
Ford,Mondeo,2.0,Diesel,15739,0,0
Ford,Mondeo,2.0,Diesel,7616,0,0
Ford,Focus,2.0,Petrol,26998,0,0
Porsche,Cayenne,2.6,Diesel,9888,1,0
VW,Passat,2.0,Petrol,826,0,0
VW,Passat,1.4,Diesel,10414,0,0
Porsche,911,2.2,Petrol,69111,1,0
Ford,Focus,1.6,Petrol,25389,0,0
Ford,Focus,1.6,Diesel,3156,0,0
Ford,Mondeo,1.4,Diesel,14654,0,0
Toyota,Yaris,1.0,Petrol,21875,0,0
BMW,M5,4.4,Petrol,35075,1,0
VW,Polo,2.0,Petrol,7729,0,0
BMW,M5,4.4,Petrol,41274,1,0
VW,Polo,1.4,Petrol,16218,0,0
Toyota,Yaris,1.4,Petrol,13328,0,0
Ford,Mondeo,1.4,Petrol,2358,0,0
BMW,Z4,2.4,Petrol,16571,1,0
Porsche,911,2.6,Petrol,12535,1,0
BMW,Z4,2.2,Petrol,2768,1,0
BMW,M5,5.0,Petrol,41478,1,0
BMW,M5,4.0,Petrol,18887,1,0
Ford,Focus,1.8,Hybrid,2354,0,1
Toyota,RAV4,2.4,Hybrid,17569,0,1
VW,Polo,1.4,Petrol,6525,0,0
VW,Golf,1.4,Petrol,3143,0,0
VW,Polo,2.0,Petrol,15580,0,0
BMW,M5,4.0,Petrol,74656,1,0
Toyota,Yaris,1.4,Petrol,8483,0,0
Toyota,Yaris,1.4,Hybrid,6427,0,1
Toyota,Yaris,1.0,Hybrid,1127,0,1
BMW,X3,2.0,Diesel,29226,1,0
Ford,Fiesta,1.4,Petrol,4202,0,0
Ford,Mondeo,1.8,Diesel,7278,0,0
Toyota,Yaris,1.4,Hybrid,722,0,1
BMW,M5,4.0,Petrol,53872,1,0
Toyota,Yaris,1.0,Petrol,1119,0,0
Ford,Mondeo,2.0,Diesel,15744,0,0
BMW,X3,2.4,Diesel,3636,1,0
Ford,Focus,1.8,Petrol,3991,0,0
VW,Passat,1.6,Diesel,15212,0,0
VW,Golf,2.0,Petrol,22375,0,0
VW,Passat,1.8,Diesel,13062,0,0
BMW,X3,2.4,Diesel,33224,1,0
Ford,Focus,1.0,Diesel,6710,0,0
Toyota,Prius,1.4,Hybrid,4308,0,1
VW,Passat,1.8,Petrol,6483,0,0
VW,Polo,1.2,Petrol,1970,0,0
Toyota,Prius,1.4,Hybrid,4049,0,1
Toyota,Yaris,1.4,Hybrid,6044,0,1
Ford,Fiesta,1.2,Petrol,1432,0,0
Toyota,Yaris,1.2,Hybrid,4928,0,1
VW,Polo,2.0,Petrol,1765,0,0
Ford,Focus,1.4,Hybrid,17498,0,1
Ford,Mondeo,1.8,Diesel,5119,0,0
BMW,Z4,3.0,Petrol,34163,1,0
VW,Polo,2.0,Petrol,1795,0,0
Toyota,RAV4,2.2,Hybrid,19083,0,1
VW,Passat,1.6,Petrol,1077,0,0
VW,Polo,1.4,Petrol,4892,0,0
Toyota,Prius,1.0,Hybrid,10875,0,1
Ford,Fiesta,1.4,Petrol,1181,0,0
Toyota,RAV4,2.0,Petrol,17226,0,0
Toyota,RAV4,2.0,Hybrid,5809,0,1
VW,Passat,1.8,Diesel,1516,0,0
VW,Golf,1.2,Petrol,7082,0,0
Ford,Mondeo,1.4,Hybrid,5627,0,1
VW,Golf,1.6,Diesel,17202,0,0
VW,Passat,2.0,Diesel,2203,0,0
Toyota,Prius,1.4,Hybrid,3975,0,1
VW,Polo,2.0,Petrol,11651,0,0
VW,Passat,2.0,Petrol,1230,0,0
Porsche,718 Cayman,2.4,Petrol,24506,1,0
Ford,Mondeo,1.6,Diesel,13136,0,0
Ford,Mondeo,1.4,Diesel,5461,0,0
Ford,Fiesta,1.2,Petrol,20333,0,0
Ford,Mondeo,1.6,Petrol,6832,0,0
Ford,Mondeo,2.0,Diesel,2882,0,0
VW,Golf,1.8,Hybrid,11515,0,1
Toyota,Yaris,1.4,Petrol,8768,0,0
Ford,Mondeo,2.0,Diesel,18671,0,0
VW,Polo,1.4,Petrol,1092,0,0
BMW,M5,4.4,Petrol,61156,1,0
Ford,Focus,1.8,Petrol,26307,0,0
Toyota,RAV4,2.4,Hybrid,1151,0,1
VW,Passat,2.0,Diesel,21839,0,0
Ford,Mondeo,2.0,Diesel,1402,0,0
Toyota,Yaris,1.4,Petrol,6489,0,0
VW,Golf,2.0,Petrol,14648,0,0
VW,Golf,1.2,Hybrid,5099,0,1
VW,Polo,1.0,Petrol,6990,0,0
VW,Golf,1.4,Diesel,11035,0,0
VW,Passat,1.8,Diesel,7983,0,0
BMW,X3,3.0,Petrol,17692,1,0
Ford,Focus,1.8,Petrol,5680,0,0
VW,Passat,1.8,Petrol,289,0,0
VW,Polo,1.2,Petrol,6368,0,0
Ford,Fiesta,1.0,Petrol,276,0,0
BMW,X3,2.4,Petrol,6177,1,0
Ford,Mondeo,1.4,Diesel,13502,0,0
Toyota,RAV4,1.8,Hybrid,21502,0,1
VW,Passat,1.4,Diesel,15868,0,0
Ford,Focus,1.4,Hybrid,19776,0,1
Toyota,Yaris,1.2,Hybrid,19858,0,1
VW,Passat,1.8,Diesel,22550,0,0
Ford,Mondeo,1.6,Diesel,28580,0,0
VW,Polo,1.0,Petrol,1724,0,0
BMW,X3,2.4,Diesel,2135,1,0
Ford,Focus,2.0,Diesel,15692,0,0
Ford,Fiesta,1.0,Petrol,15346,0,0
VW,Passat,1.6,Petrol,9827,0,0
VW,Passat,1.4,Diesel,35132,0,0
Toyota,Yaris,1.2,Petrol,2295,0,0
Toyota,RAV4,2.2,Hybrid,35492,0,1
Toyota,RAV4,1.8,Hybrid,15395,0,1
Porsche,718 Cayman,2.4,Petrol,50986,1,0
VW,Polo,1.6,Petrol,1339,0,0
Toyota,Prius,1.4,Hybrid,2975,0,1
Ford,Fiesta,1.0,Petrol,908,0,0
VW,Passat,1.6,Diesel,5545,0,0
Ford,Mondeo,1.8,Diesel,4150,0,0
Ford,Focus,1.8,Petrol,21320,0,0
Ford,Mondeo,1.4,Diesel,24620,0,0
Ford,Fiesta,1.0,Petrol,21344,0,0
Ford,Mondeo,1.4,Diesel,4703,0,0
Ford,Fiesta,1.4,Petrol,240,0,0
Toyota,RAV4,2.4,Hybrid,5713,0,1
Ford,Focus,1.6,Petrol,4286,0,0
VW,Passat,1.4,Diesel,32290,0,0
VW,Passat,1.6,Petrol,20796,0,0
Ford,Fiesta,1.2,Petrol,925,0,0
Toyota,RAV4,2.2,Hybrid,8477,0,1
Toyota,Yaris,1.2,Hybrid,21379,0,1
Ford,Mondeo,1.4,Diesel,3512,0,0
Toyota,Yaris,1.4,Petrol,1104,0,0
VW,Golf,1.2,Hybrid,13368,0,1
BMW,X3,2.4,Diesel,18507,1,0
VW,Golf,1.2,Petrol,3660,0,0
Ford,Mondeo,2.0,Diesel,1182,0,0
VW,Golf,1.2,Petrol,25559,0,0
VW,Golf,1.4,Petrol,1562,0,0
Porsche,Cayenne,3.0,Petrol,28432,1,0
Ford,Focus,1.8,Diesel,9318,0,0
VW,Golf,1.2,Diesel,25399,0,0
VW,Polo,1.6,Petrol,2230,0,0
Ford,Focus,2.0,Petrol,32265,0,0
Toyota,RAV4,2.4,Hybrid,3062,0,1
VW,Polo,1.6,Petrol,692,0,0
VW,Golf,1.2,Petrol,2611,0,0
Toyota,Prius,1.4,Hybrid,30871,0,1
Toyota,Prius,1.4,Hybrid,26317,0,1
VW,Passat,1.4,Diesel,30212,0,0
Porsche,911,3.0,Petrol,3153,1,0
VW,Polo,1.4,Petrol,8905,0,0
Toyota,Yaris,1.4,Hybrid,3431,0,1
Ford,Focus,1.6,Petrol,2657,0,0
Ford,Focus,2.0,Diesel,2763,0,0
Porsche,911,2.2,Petrol,2193,1,0
Toyota,Prius,1.4,Hybrid,34475,0,1
Ford,Focus,1.0,Petrol,2912,0,0
Toyota,RAV4,2.2,Hybrid,47000,0,1
Ford,Focus,1.6,Petrol,7997,0,0
Ford,Fiesta,1.0,Petrol,13279,0,0
VW,Passat,2.0,Diesel,10188,0,0
Ford,Focus,1.4,Petrol,7462,0,0
Ford,Focus,1.0,Petrol,8932,0,0
Toyota,RAV4,1.8,Hybrid,11348,0,1
Toyota,RAV4,2.0,Hybrid,13666,0,1
VW,Passat,1.8,Diesel,21434,0,0
BMW,M5,4.4,Petrol,5130,1,0
BMW,X3,2.0,Diesel,52715,1,0
Toyota,RAV4,1.8,Hybrid,4226,0,1
BMW,X3,2.4,Diesel,50267,1,0
VW,Golf,1.8,Petrol,1493,0,0
Toyota,Prius,1.4,Hybrid,5485,0,1
BMW,Z4,3.0,Petrol,2571,1,0
Ford,Mondeo,1.8,Hybrid,17767,0,1
Ford,Focus,1.6,Petrol,4182,0,0
VW,Passat,2.0,Diesel,2105,0,0
Ford,Fiesta,1.0,Petrol,1760,0,0
Toyota,RAV4,2.2,Hybrid,3626,0,1
Ford,Fiesta,1.4,Petrol,8479,0,0
Ford,Fiesta,1.2,Petrol,2189,0,0
Ford,Focus,1.4,Petrol,6315,0,0
VW,Polo,1.4,Diesel,2108,0,0
Ford,Mondeo,2.0,Diesel,3233,0,0
Ford,Mondeo,1.8,Diesel,15286,0,0
Ford,Focus,1.4,Diesel,159,0,0
VW,Golf,1.2,Petrol,5425,0,0
VW,Passat,1.4,Diesel,2132,0,0
Toyota,RAV4,2.4,Hybrid,12492,0,1
VW,Polo,1.2,Petrol,7714,0,0
Porsche,718 Cayman,2.4,Petrol,3509,1,0
Ford,Fiesta,1.4,Petrol,12934,0,0
VW,Golf,2.0,Petrol,4246,0,0
Toyota,RAV4,2.2,Hybrid,45234,0,1
Ford,Focus,2.0,Petrol,1267,0,0
Ford,Mondeo,1.6,Petrol,2302,0,0
VW,Passat,1.6,Diesel,1455,0,0
BMW,M5,4.4,Petrol,64795,1,0
Ford,Mondeo,1.6,Diesel,4893,0,0
VW,Golf,1.2,Petrol,16983,0,0
Ford,Mondeo,1.6,Diesel,9364,0,0
VW,Polo,1.6,Petrol,11077,0,0
Ford,Fiesta,1.4,Petrol,18127,0,0
Toyota,RAV4,2.2,Hybrid,14037,0,1
Porsche,911,3.5,Petrol,41351,1,0
Toyota,RAV4,2.4,Hybrid,10326,0,1
Ford,Focus,1.0,Petrol,4646,0,0
Toyota,Yaris,1.4,Petrol,19159,0,0
Ford,Fiesta,1.4,Petrol,12636,0,0
BMW,Z4,2.0,Petrol,9543,1,0
VW,Passat,1.8,Diesel,11169,0,0
VW,Golf,2.0,Petrol,12991,0,0
Toyota,RAV4,2.4,Hybrid,67781,0,1
VW,Passat,1.6,Diesel,1755,0,0
BMW,M5,5.0,Petrol,87259,1,0
VW,Polo,1.0,Petrol,2633,0,0
Porsche,911,3.5,Petrol,7981,1,0
Toyota,RAV4,1.8,Hybrid,23613,0,1
Toyota,Yaris,1.4,Petrol,1922,0,0
Toyota,Prius,1.0,Hybrid,37150,0,1
Porsche,911,2.2,Petrol,103893,1,0
Ford,Fiesta,1.0,Petrol,5606,0,0
VW,Passat,1.4,Petrol,26271,0,0
VW,Polo,1.6,Petrol,27202,0,0
Ford,Fiesta,1.2,Petrol,3017,0,0
Toyota,RAV4,2.2,Petrol,3963,0,0
Ford,Mondeo,1.6,Diesel,4897,0,0
VW,Golf,1.4,Petrol,24857,0,0
Porsche,718 Cayman,2.0,Petrol,54116,1,0
Ford,Focus,1.6,Petrol,16823,0,0
BMW,Z4,3.0,Petrol,3720,1,0
Ford,Fiesta,1.2,Petrol,9731,0,0
BMW,Z4,3.0,Petrol,3309,1,0
Ford,Fiesta,1.2,Petrol,27623,0,0
BMW,M5,4.0,Petrol,2490,1,0
VW,Passat,1.6,Diesel,17764,0,0
VW,Passat,1.4,Diesel,4739,0,0
VW,Polo,1.6,Petrol,1158,0,0
Toyota,Yaris,1.2,Petrol,672,0,0
VW,Polo,1.2,Petrol,5719,0,0
BMW,M5,4.4,Petrol,84090,1,0
Ford,Focus,1.0,Petrol,13846,0,0
VW,Polo,2.0,Petrol,4197,0,0
Ford,Fiesta,1.2,Petrol,4456,0,0
Ford,Fiesta,1.4,Petrol,10714,0,0
Ford,Focus,1.0,Petrol,2691,0,0
Ford,Mondeo,2.0,Diesel,32355,0,0
VW,Polo,1.0,Petrol,5439,0,0
BMW,M5,5.0,Petrol,1474,1,0
Ford,Mondeo,2.0,Diesel,5692,0,0
Ford,Fiesta,1.2,Petrol,1010,0,0
Ford,Fiesta,1.2,Hybrid,2103,0,1
VW,Golf,1.4,Hybrid,1630,0,1
Ford,Mondeo,1.4,Diesel,10517,0,0
VW,Polo,1.0,Petrol,4702,0,0
BMW,X3,2.4,Diesel,1456,1,0
Ford,Focus,1.0,Hybrid,3086,0,1
Toyota,RAV4,1.8,Hybrid,4766,0,1
BMW,M5,5.0,Petrol,5270,1,0
VW,Passat,2.0,Diesel,8945,0,0
Ford,Fiesta,1.2,Petrol,1636,0,0
BMW,M5,4.0,Petrol,82135,1,0
VW,Passat,1.8,Petrol,18304,0,0
Ford,Focus,1.8,Petrol,9066,0,0
VW,Golf,1.6,Petrol,10006,0,0
BMW,Z4,2.0,Petrol,8148,1,0
Toyota,Prius,1.8,Hybrid,4116,0,1
VW,Passat,1.4,Petrol,1905,0,0
Ford,Focus,1.4,Petrol,4029,0,0
BMW,M5,4.4,Petrol,1787,1,0
VW,Passat,1.8,Petrol,1479,0,0
Ford,Focus,1.0,Diesel,4387,0,0
Toyota,Prius,1.0,Hybrid,19207,0,1
VW,Polo,1.4,Petrol,9099,0,0
Toyota,Yaris,1.0,Petrol,1371,0,0
BMW,Z4,3.0,Petrol,25582,1,0
Ford,Fiesta,1.0,Hybrid,3762,0,1
VW,Passat,1.6,Diesel,1981,0,0
VW,Polo,1.2,Petrol,837,0,0
VW,Golf,1.4,Petrol,15486,0,0
VW,Passat,1.6,Diesel,43090,0,0
VW,Polo,1.6,Petrol,28212,0,0
Ford,Fiesta,1.4,Petrol,1812,0,0
VW,Polo,1.0,Petrol,1983,0,0
VW,Polo,1.6,Petrol,13225,0,0
Ford,Fiesta,1.2,Petrol,1010,0,0
Ford,Focus,1.4,Diesel,3183,0,0
Porsche,Cayenne,3.0,Diesel,21180,1,0
Ford,Mondeo,1.8,Diesel,1297,0,0
VW,Golf,1.4,Petrol,959,0,0
VW,Polo,1.6,Petrol,16384,0,0
Ford,Mondeo,1.8,Diesel,8087,0,0
Ford,Focus,1.4,Petrol,29018,0,0
Toyota,Prius,1.4,Hybrid,13899,0,1
Ford,Fiesta,1.0,Petrol,7390,0,0
Ford,Mondeo,2.0,Petrol,10408,0,0
VW,Passat,1.6,Diesel,12316,0,0
Toyota,Prius,1.4,Hybrid,19070,0,1
Toyota,Prius,1.4,Hybrid,26629,0,1
VW,Golf,1.4,Petrol,2696,0,0
Ford,Focus,2.0,Petrol,947,0,0
BMW,X3,2.4,Petrol,27607,1,0
VW,Polo,1.0,Petrol,576,0,0
Ford,Mondeo,2.0,Petrol,2088,0,0
VW,Polo,1.2,Petrol,2646,0,0
BMW,Z4,2.4,Petrol,34541,1,0
Ford,Mondeo,2.0,Diesel,9355,0,0
Ford,Fiesta,1.2,Petrol,7207,0,0
Toyota,Prius,1.4,Hybrid,15300,0,1
Ford,Focus,1.0,Petrol,7881,0,0
VW,Polo,1.0,Petrol,981,0,0
VW,Polo,1.6,Petrol,7159,0,0
Toyota,Prius,1.4,Hybrid,15143,0,1
Toyota,RAV4,2.2,Hybrid,3033,0,1
BMW,Z4,2.2,Petrol,14903,1,0
BMW,X3,3.0,Diesel,13055,1,0
Ford,Focus,1.4,Petrol,1530,0,0
Toyota,RAV4,1.8,Hybrid,4087,0,1
Toyota,Yaris,1.2,Hybrid,5633,0,1
BMW,Z4,2.4,Petrol,6887,1,0
Ford,Fiesta,1.4,Petrol,6082,0,0
VW,Polo,2.0,Petrol,834,0,0
Toyota,Yaris,1.0,Petrol,12197,0,0
Ford,Mondeo,1.8,Diesel,7687,0,0
Toyota,RAV4,2.0,Hybrid,15923,0,1
BMW,Z4,3.0,Petrol,33406,1,0
VW,Passat,2.0,Diesel,1300,0,0
Toyota,RAV4,2.4,Petrol,35217,0,0
VW,Golf,1.6,Petrol,2833,0,0
Toyota,RAV4,1.8,Hybrid,18764,0,1
Ford,Fiesta,1.2,Petrol,3663,0,0
VW,Golf,1.8,Diesel,1300,0,0
VW,Polo,1.2,Diesel,2824,0,0
BMW,X3,3.0,Petrol,21633,1,0
Ford,Mondeo,2.0,Diesel,2038,0,0
BMW,Z4,2.4,Petrol,39488,1,0
BMW,M5,5.0,Petrol,5508,1,0
VW,Golf,1.2,Petrol,5079,0,0
VW,Polo,2.0,Diesel,3912,0,0
Toyota,RAV4,2.2,Hybrid,3799,0,1
BMW,X3,3.0,Diesel,3913,1,0
VW,Polo,1.2,Petrol,1782,0,0
Porsche,911,2.2,Petrol,131467,1,0
VW,Passat,1.4,Diesel,25112,0,0
VW,Polo,1.4,Petrol,3112,0,0
Ford,Mondeo,1.8,Diesel,37432,0,0
VW,Passat,1.6,Diesel,7247,0,0
Ford,Focus,1.8,Petrol,50035,0,0
Porsche,911,2.2,Petrol,4021,1,0
VW,Polo,1.4,Petrol,1038,0,0
BMW,X3,3.0,Diesel,3458,1,0
BMW,M5,4.4,Petrol,19412,1,0
VW,Golf,1.2,Petrol,1121,0,0
Ford,Fiesta,1.0,Petrol,1073,0,0
Toyota,RAV4,2.2,Hybrid,8950,0,1
Toyota,Prius,1.4,Hybrid,44913,0,1
Toyota,Prius,1.4,Hybrid,33029,0,1
VW,Golf,1.6,Petrol,16497,0,0
VW,Golf,1.8,Diesel,16540,0,0
VW,Polo,2.0,Petrol,3583,0,0
Ford,Focus,2.0,Diesel,44955,0,0
VW,Polo,1.6,Petrol,7472,0,0
Toyota,Prius,1.0,Hybrid,5857,0,1
VW,Golf,1.4,Diesel,2064,0,0
Toyota,Prius,1.8,Hybrid,6837,0,1
Porsche,718 Cayman,2.4,Petrol,47791,1,0
VW,Polo,1.6,Petrol,2556,0,0
VW,Polo,2.0,Petrol,10098,0,0
Ford,Mondeo,1.4,Hybrid,7778,0,1
Ford,Mondeo,2.0,Hybrid,8026,0,1
VW,Polo,1.4,Petrol,796,0,0
Ford,Fiesta,1.2,Petrol,578,0,0
Ford,Focus,1.8,Petrol,17873,0,0
VW,Polo,1.4,Petrol,2934,0,0
Ford,Focus,1.8,Diesel,24753,0,0
Ford,Fiesta,1.0,Petrol,10803,0,0
BMW,M5,4.4,Petrol,4256,1,0
VW,Polo,1.6,Petrol,1533,0,0
VW,Golf,1.6,Petrol,3503,0,0
Ford,Mondeo,2.0,Diesel,10256,0,0
VW,Golf,1.4,Petrol,4044,0,0
BMW,M5,4.4,Petrol,24315,1,0
Toyota,Prius,1.0,Hybrid,5225,0,1
Toyota,Prius,1.4,Hybrid,15753,0,1
Ford,Mondeo,2.0,Diesel,4730,0,0
Porsche,911,2.6,Petrol,18441,1,0
Toyota,Prius,1.0,Hybrid,1398,0,1
Ford,Mondeo,1.4,Diesel,5365,0,0
Toyota,RAV4,2.4,Hybrid,5047,0,1
Toyota,Prius,1.0,Hybrid,5283,0,1
Toyota,Yaris,1.4,Hybrid,4800,0,1
BMW,M5,4.4,Petrol,140366,1,0
VW,Polo,2.0,Petrol,4687,0,0
VW,Golf,1.8,Petrol,35512,0,0
Toyota,Yaris,1.0,Hybrid,22539,0,1
Ford,Mondeo,1.6,Diesel,443,0,0
VW,Golf,1.4,Petrol,814,0,0
VW,Polo,1.2,Petrol,1568,0,0
VW,Passat,1.6,Diesel,3420,0,0
Toyota,Prius,1.8,Hybrid,3969,0,1
Toyota,Prius,1.4,Hybrid,19568,0,1
Toyota,Yaris,1.4,Hybrid,29237,0,1
VW,Passat,2.0,Petrol,43146,0,0
Toyota,Prius,1.0,Hybrid,6094,0,1
Ford,Focus,1.0,Petrol,5437,0,0
Toyota,Prius,1.0,Hybrid,27938,0,1
VW,Passat,2.0,Diesel,27763,0,0
Ford,Mondeo,1.6,Diesel,9784,0,0
Porsche,911,2.2,Petrol,16290,1,0
Toyota,Prius,1.8,Hybrid,34239,0,1
VW,Golf,1.8,Petrol,31173,0,0
Ford,Focus,1.4,Petrol,1889,0,0
VW,Golf,1.2,Hybrid,28523,0,1
Ford,Fiesta,1.2,Petrol,28439,0,0
Toyota,RAV4,2.0,Hybrid,9867,0,1
VW,Golf,1.6,Petrol,3426,0,0
Ford,Fiesta,1.4,Petrol,2666,0,0
VW,Golf,1.2,Petrol,1250,0,0
Porsche,718 Cayman,2.0,Petrol,14563,1,0
VW,Golf,1.8,Petrol,4472,0,0
VW,Golf,1.8,Petrol,1077,0,0
Ford,Fiesta,1.0,Petrol,8936,0,0
VW,Polo,1.0,Diesel,675,0,0
BMW,M5,4.4,Petrol,51296,1,0
Ford,Focus,1.6,Petrol,7253,0,0
Ford,Mondeo,1.4,Diesel,30977,0,0
Ford,Fiesta,1.4,Petrol,21517,0,0
Ford,Mondeo,1.6,Diesel,15799,0,0
Ford,Focus,1.6,Diesel,673,0,0
VW,Golf,1.2,Diesel,9762,0,0
Ford,Mondeo,1.8,Petrol,4827,0,0
Toyota,Prius,1.8,Hybrid,16168,0,1
Ford,Mondeo,1.4,Diesel,4666,0,0
Ford,Fiesta,1.2,Petrol,5706,0,0
Ford,Mondeo,1.4,Diesel,3085,0,0
BMW,Z4,3.0,Petrol,1700,1,0
Porsche,718 Cayman,2.4,Petrol,5161,1,0
Ford,Fiesta,1.2,Petrol,3866,0,0
VW,Polo,1.4,Petrol,14659,0,0
Porsche,718 Cayman,2.4,Petrol,3461,1,0
Ford,Focus,1.8,Petrol,3150,0,0
VW,Passat,2.0,Diesel,9049,0,0
VW,Polo,1.0,Petrol,13670,0,0
Ford,Fiesta,1.2,Petrol,2115,0,0
Ford,Focus,1.4,Petrol,1473,0,0
Toyota,RAV4,2.4,Petrol,51126,0,0
VW,Passat,1.8,Diesel,20098,0,0
VW,Passat,1.8,Diesel,5529,0,0
BMW,X3,2.0,Diesel,4012,1,0
Ford,Mondeo,1.8,Petrol,13878,0,0
Toyota,Prius,1.4,Hybrid,13315,0,1
VW,Passat,1.6,Diesel,33654,0,0
Ford,Focus,1.0,Petrol,21831,0,0
Ford,Fiesta,1.4,Petrol,2351,0,0
Toyota,Yaris,1.2,Petrol,4717,0,0
VW,Passat,1.6,Petrol,1626,0,0
VW,Passat,1.4,Petrol,28867,0,0
VW,Polo,1.6,Petrol,6202,0,0
Porsche,Cayenne,2.6,Petrol,93631,1,0
Ford,Fiesta,1.2,Petrol,21236,0,0
VW,Polo,1.6,Petrol,412,0,0
Toyota,Yaris,1.4,Hybrid,20313,0,1
Ford,Mondeo,2.0,Diesel,9780,0,0
Toyota,Yaris,1.2,Petrol,9170,0,0
Toyota,Prius,1.4,Hybrid,36628,0,1
Toyota,RAV4,2.0,Hybrid,53148,0,1
Ford,Focus,1.4,Petrol,1025,0,0
VW,Polo,1.2,Petrol,2359,0,0
Toyota,RAV4,2.4,Hybrid,1411,0,1
Toyota,Prius,1.0,Hybrid,10087,0,1
VW,Passat,1.8,Diesel,1770,0,0
VW,Golf,1.6,Hybrid,20807,0,1
Ford,Mondeo,1.6,Diesel,861,0,0
Ford,Mondeo,1.8,Petrol,17716,0,0
BMW,X3,3.0,Diesel,17950,1,0
VW,Polo,1.6,Petrol,11757,0,0
Toyota,Prius,1.4,Hybrid,9653,0,1
Ford,Mondeo,2.0,Diesel,2678,0,0
Porsche,718 Cayman,4.0,Petrol,28061,1,0
Porsche,911,3.5,Petrol,41323,1,0
Toyota,Prius,1.8,Hybrid,28872,0,1
Ford,Mondeo,2.0,Diesel,41461,0,0
VW,Golf,1.4,Diesel,16273,0,0
VW,Polo,1.6,Petrol,5196,0,0
VW,Passat,1.4,Petrol,1903,0,0
Ford,Focus,1.8,Hybrid,8987,0,1
Porsche,911,3.0,Petrol,14634,1,0
VW,Golf,1.6,Petrol,10687,0,0
VW,Passat,1.4,Diesel,1925,0,0
Ford,Fiesta,1.4,Petrol,14830,0,0
Ford,Mondeo,2.0,Diesel,3366,0,0
Toyota,RAV4,2.2,Hybrid,17457,0,1
Ford,Fiesta,1.0,Petrol,1429,0,0
Porsche,718 Cayman,4.0,Petrol,21519,1,0
Toyota,RAV4,2.4,Hybrid,14133,0,1
VW,Polo,1.6,Petrol,33749,0,0
Ford,Fiesta,1.2,Petrol,1135,0,0
BMW,Z4,2.0,Petrol,6301,1,0
Ford,Fiesta,1.4,Petrol,2711,0,0
Toyota,Prius,1.0,Hybrid,8762,0,1
Toyota,RAV4,2.4,Hybrid,23968,0,1
Toyota,Yaris,1.0,Hybrid,9491,0,1
VW,Passat,2.0,Diesel,4139,0,0
VW,Golf,1.2,Diesel,12350,0,0
Ford,Fiesta,1.4,Petrol,3317,0,0
Toyota,Yaris,1.2,Petrol,11605,0,0
Toyota,Yaris,1.2,Hybrid,10760,0,1
BMW,Z4,2.4,Petrol,1882,1,0
Ford,Mondeo,2.0,Diesel,6742,0,0
Ford,Fiesta,1.0,Petrol,11045,0,0
VW,Polo,1.2,Petrol,227,0,0
Toyota,RAV4,2.0,Hybrid,10360,0,1
Toyota,RAV4,2.0,Petrol,3194,0,0
VW,Golf,1.8,Petrol,1852,0,0
VW,Passat,1.4,Diesel,39405,0,0
VW,Golf,1.8,Hybrid,733,0,1
VW,Passat,2.0,Diesel,5779,0,0
VW,Polo,1.4,Petrol,2384,0,0
Ford,Mondeo,1.6,Diesel,570,0,0
Ford,Mondeo,1.4,Diesel,7042,0,0
VW,Golf,1.4,Hybrid,3297,0,1
Toyota,Prius,1.4,Hybrid,857,0,1
VW,Golf,1.8,Diesel,5909,0,0
VW,Passat,1.4,Diesel,2458,0,0
Toyota,RAV4,2.0,Hybrid,14136,0,1
Toyota,Yaris,1.4,Hybrid,9606,0,1
Ford,Focus,1.6,Diesel,6570,0,0
Toyota,Yaris,1.0,Petrol,2040,0,0
VW,Polo,1.2,Petrol,1372,0,0
VW,Passat,1.4,Diesel,17997,0,0
Ford,Mondeo,2.0,Diesel,1103,0,0
VW,Golf,2.0,Petrol,16827,0,0
Ford,Fiesta,1.4,Petrol,2772,0,0
VW,Passat,1.4,Petrol,10846,0,0
Toyota,Yaris,1.4,Hybrid,1793,0,1
BMW,Z4,3.0,Petrol,1161,1,0
Toyota,Yaris,1.4,Petrol,6535,0,0
Ford,Focus,1.0,Petrol,16234,0,0
VW,Passat,1.6,Diesel,30598,0,0
Ford,Mondeo,1.6,Diesel,21741,0,0
BMW,X3,2.4,Diesel,49805,1,0
Ford,Mondeo,1.8,Diesel,12666,0,0
VW,Polo,2.0,Petrol,5386,0,0
Toyota,RAV4,1.8,Petrol,27596,0,0
VW,Passat,1.6,Petrol,3522,0,0
